"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-06",,,"83","H,,S","90",",,S","79",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-07",,,"83","H,,S","90",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-08",,,"84","H,,S","90",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-09",,,"82","H,,S",,,,
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-10",,,"83","H,,S","91",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-11",,,"85","H,,S","91",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-12","0.05",",,S","84","H,,S","92",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-13","0.00",",,S","84","H,,S","90",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-14",,,"85","H,,S","90",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-15",,,"83","H,,S","90",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-16",,,"84","H,,S","91",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-17",,,"85","H,,S","91",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-18",,,"84","H,,S","91",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-19",,,"85","H,,S","91",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-20",,,"84","H,,S","91",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-21",,,"84","H,,S","91",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-22",,,"85","H,,S","93",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-23",,,"85","H,,S","93",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-24",,,"84","H,,S","91",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-25",,,"84","H,,S","90",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-26","0.01",",,S","85","H,,S","90",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-27","0.00",",,S","85","H,,S","92",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-28",,,"86","H,,S","92",",,S","79",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-29",,,"84","H,,S","94",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-30","0.00",",,S","84","H,,S","94",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-07-31","0.00",",,S","88","H,,S","90",",,S","81",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-01",,,"87","H,,S","92",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-02",,,"84","H,,S",,,,
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-03",,,"86","H,,S","94",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-04",,,"84","H,,S","94",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-05","0.06",",,S","83","H,,S","91",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-06","0.00",",,S","85","H,,S","92",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-07",,,"85","H,,S","94",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-08",,,"84","H,,S","96",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-09",,,"85","H,,S","91",",,S","79",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-10",,,"84","H,,S","91",",,S","79",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-11",,,"83","H,,S","91",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-12","0.00",",,S","84","H,,S","90",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-13","0.00",",,S","85","H,,S","91",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-14",,,"85","H,,S","93",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-15",,,"86","H,,S","93",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-16",,,"84","H,,S","93",",,S","79",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-17",,,"86","H,,S","91",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-18",,,"86","H,,S","91",",,S","77",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-19",,,"85","H,,S","93",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-20",,,"85","H,,S","94",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-21",,,"85","H,,S","92",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-22",,,"87","H,,S","96",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-23",,,"86","H,,S","97",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-24","7.52",",,S","84","H,,S","91",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-25","0.00",",,S","85","H,,S","91",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-26",,,"85","H,,S","92",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-27",,,"85","H,,S","91",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-28",,,"85","H,,S","92",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-29",,,"85","H,,S","92",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-30",,,"85","H,,S","91",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-08-31",,,"86","H,,S","91",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-01",,,"87","H,,S","92",",,S","78",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-02","0.98",",,S","81","H,,S","93",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-03","0.07",",,S","79","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-04","1.65",",,S","81","H,,S","88",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-05","0.00",",,S","83","H,,S","89",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-06","0.17",",,S","83","H,,S","91",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-07","0.08",",,S","83","H,,S","90",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-08","0.57",",,S","83","H,,S","90",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-09","0.17",",,S","83","H,,S","89",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-10","0.07",",,S","81","H,,S","88",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-11","0.02",",,S","83","H,,S","90",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-12","0.13",",,S","81","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-13","0.00",",,S","84","H,,S","90",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-14",,,"83","H,,S","90",",,S","76",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-15",,,"83","H,,S","91",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-16",,,"83","H,,S","91",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-17","0.03",",,S","84","H,,S","90",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-18","0.30",",,S","79","H,,S","90",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-19","0.08",",,S","81","H,,S","89",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-20","0.00",",,S","82","H,,S","90",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-21",,,"83","H,,S","90",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-22",,,"84","H,,S","90",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-23",,,"83","H,,S","89",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-24","0.01",",,S","81","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-25","0.00",",,S","83","H,,S","88",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-26","0.03",",,S","82","H,,S","89",",,S","75",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-27","0.05",",,S","78","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-28","0.02",",,S","79","H,,S","86",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-29","0.04",",,S","78","H,,S","87",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-09-30","0.00",",,S","81","H,,S","87",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-01","0.40",",,S","79","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-02","0.03",",,S","82","H,,S",,,,
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-03","0.11",",,S","81","H,,S","88",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-04","0.29",",,S","81","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-05","0.00",",,S","82","H,,S","88",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-06",,,"83","H,,S","90",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-07",,,"84","H,,S","90",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-08","0.36",",,S","82","H,,S","90",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-09","0.17",",,S","80","H,,S","88",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-10","3.07",",,S","80","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-11","0.02",",,S","83","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-12","0.00",",,S","81","H,,S","88",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-13","0.41",",,S","80","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-14","0.00",",,S","80","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-15",,,"81","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-16","0.07",",,S","80","H,,S","87",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-17","0.03",",,S","81","H,,S","88",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-18","0.00",",,S","80","H,,S","88",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-19",,,"80","H,,S","87",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-20",,,"82","H,,S","90",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-21","0.02",",,S","83","H,,S","90",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-22","0.38",",,S","80","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-23","0.01",",,S","81","H,,S","90",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-24","0.01",",,S","79","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-25","0.00",",,S","79","H,,S","88",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-26",,,"80","H,,S","87",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-27","0.09",",,S","81","H,,S","88",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-28","0.00",",,S","81","H,,S","90",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-29",,,"81","H,,S","90",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-30",,,"79","H,,S","90",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-10-31","1.83",",,S","80","H,,S","90",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-01","0.00",",,S","81","H,,S","90",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-02",,,"80","H,,S","90",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-03","0.02",",,S","80","H,,S",,,,
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-04","0.00",",,S","80","H,,S","90",",,S","67",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-05",,,"77","H,,S","90",",,S","67",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-06",,,"78","H,,S","88",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-07",,,"79","H,,S","88",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-09",,,"82","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-10",,,"80","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-11",,,"79","H,,S","89",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-12",,,"80","H,,S","88",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-13","0.37",",,S","79","H,,S","87",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-14","0.00",",,S","80","H,,S","87",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-15",,,"80","H,,S","87",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-16",,,"81","H,,S","89",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-17",,,"81","H,,S","89",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-18",,,"81","H,,S","89",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-19",,,"82","H,,S","89",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-20",,,"82","H,,S","89",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-21",,,"82","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-22",,,"83","H,,S","90",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-23","0.01",",,S","80","H,,S","90",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-24","0.00",",,S","82","H,,S","89",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-25",,,"82","H,,S","89",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-26",,,"82","H,,S","89",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-27","0.09",",,S","82","H,,S","89",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-28","0.00",",,S","80","H,,S","88",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-11-29",,,"78","H,,S","88",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-01","0.05",",,S","79","H,,S","89",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-02","0.50",",,S","80","H,,S","85",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-03","0.11",",,S","81","H,,S","85",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-04","0.33",",,S","81","H,,S","86",",,S","74",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-05","0.10",",,S","79","H,,S","86",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-06","0.00",",,S","78","H,,S","86",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-07",,,"81","H,,S","86",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-08","0.03",",,S","80","H,,S","86",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-09","0.01",",,S","79","H,,S","85",",,S","70",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-10","0.08",",,S","78","H,,S","88",",,S","70",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-11","0.00",",,S","80","H,,S","87",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-12",,,"78","H,,S","87",",,S","66",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-13",,,"81","H,,S","88",",,S","66",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-14",,,"81","H,,S","89",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-15",,,"81","H,,S","90",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-16",,,"81","H,,S","90",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-17",,,"81","H,,S","89",",,S","70",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-18",,,"80","H,,S","89",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-19",,,"81","H,,S","87",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-20",,,"77","H,,S","87",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-21",,,"78","H,,S","86",",,S","69",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-22",,,"80","H,,S","86",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-23","0.06",",,S","79","H,,S","86",",,S","73",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-24","0.15",",,S","78","H,,S","85",",,S","72",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-25","0.00",",,S","76","H,,S","86",",,S","67",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-26","0.02",",,S","79","H,,S","87",",,S","67",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-27","0.00",",,S","79","H,,S","88",",,S","70",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-28","0.01",",,S","76","H,,S","88",",,S","70",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-29","0.04",",,S","77","H,,S","84",",,S","68",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-30","0.00",",,S","78","H,,S","86",",,S","70",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2000-12-31","0.04",",,S","78","H,,S","86",",,S","71",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2001-01-01",,,"78","H,,S","86",",,S","70",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2001-01-02","0.02",",,S","79","H,,S","85",",,S","67",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2001-01-03","0.00",",,S","77","H,,S","91",",,S","65",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2001-01-04",,,"78","H,,S","86",",,S","65",",,S"
"DRM00078482","MARIA MONTEZ INTERNATIONAL, DR","18.251","-71.12","3.0","2001-01-05",,,"77","H,,S","86",",,S","68",",,S"
